Age,Income,Loan_Amount,Credit_Score,Debt_To_Income,Loan_Term,Eligibility,Employment_Status_Self-Employed,Employment_Status_Unemployed
-0.5962037136678813,-0.06478150831087108,1.7041080014257088,1.6539483974176876,-1.590257518927216,-1.1770710187605957,1,1,0
1.704515873340576,-0.8194305951019303,-1.490786578203829,-0.6692597595552078,-0.8122450341291652,1.5666842697256418,1,0,0
-1.5482256117403463,1.1599543407042445,0.32161073599960105,0.8251281900651951,0.13865911395734096,0.19480662548252292,1,0,1
1.149169766131638,1.4214591883470922,1.7353791451811058,0.6304810201566553,0.13865911395734096,0.19480662548252292,1,0,1
-1.2308849790495247,1.5420136515362044,0.39369072235579144,-0.5625177631537505,0.3979966088900247,0.19480662548252292,1,0,0
-0.12019276463164877,-0.49424452625786197,-0.11337087363797323,-0.2988022426325029,0.9166715987553917,-0.49113219663903646,1,1,0
-1.0722146627041138,-0.42910645353773974,0.6366675093352273,-0.9957646897243715,0.4844424405342521,-1.1770710187605957,1,1,0
1.3078400824770489,-0.1774353536474782,-0.4758816076224146,-0.7634438740270819,0.3979966088900247,0.19480662548252292,1,1,0
-0.35819823914976506,-1.0591106863366166,-1.2555493993038538,1.1767488840935252,-1.503811687282988,-0.49113219663903646,1,1,0
-1.468890453567641,-0.8972881022370786,0.6369020429133927,-1.0899488041962457,-0.38001587590802605,1.5666842697256418,1,0,1
0.19714786805917295,0.2911945570576765,-1.4327004286781788,1.4090696997908148,-0.8986908657733931,0.19480662548252292,1,0,1
-0.6755388718405868,0.2908583605533146,-1.39009349531145,-0.6441439956960414,-0.7257992024849375,-0.49113219663903646,0,0,1
-1.0722146627041138,0.08185620034165356,1.75539267718456,0.9004754816426944,0.22510494560156888,0.19480662548252292,2,0,1
0.27648302623187837,-0.5850455988109442,1.6930067453925428,-0.9015805752524974,-0.985136697417621,-1.1770710187605957,0,0,1
-1.6275607699130519,1.1211796772011695,-0.5997935147531758,0.7121072526989461,-0.6393533708407095,-1.1770710187605957,1,1,0
-0.1995279228043542,-1.1601657522727373,-0.3202294895799253,1.402790758826023,-0.8986908657733931,1.5666842697256418,0,1,0
0.4351533425772892,0.09129771883915085,-1.0658899124273702,-1.53575361269645,1.608238251909214,0.19480662548252292,0,1,0
-1.2308849790495247,-1.3204474357272833,1.241920496720939,-1.3976169114710344,1.608238251909214,-0.49113219663903646,1,1,0
1.704515873340576,0.6381493495591792,-1.0498634512527292,1.515811696192272,0.3979966088900247,1.5666842697256418,1,0,1
-1.1515498208768193,1.1117381587036723,-1.05189607559683,-1.6676113729570736,1.5217924202649862,0.19480662548252292,0,0,1
0.9904994497862272,-1.6181494403397647,-1.52807741713214,1.5723221648753967,1.003117430399619,1.5666842697256418,1,0,1
-0.6755388718405868,-1.1459894663388097,-0.5621117865279223,0.5990863153326972,0.3979966088900247,-0.49113219663903646,1,0,0
-0.4375333973224705,1.4725610570101042,0.16314421501912602,1.2960487624245658,-1.6767033505714435,1.5666842697256418,0,1,0
1.0698346079589327,-1.2617251129654012,-0.4615750593543204,-0.3113601245620861,1.003117430399619,1.5666842697256418,0,1,0
1.3871752406497544,1.105658605249794,-1.5427748546971767,0.18467621165645104,0.7437799354669359,1.5666842697256418,1,0,1
-1.468890453567641,-0.6120814010367154,-0.9458087204066452,1.1265173563751925,0.4844424405342521,0.19480662548252292,1,1,0
-1.6275607699130519,0.3969843904302277,1.275536976257991,-0.7383281101679156,0.9166715987553917,-0.49113219663903646,1,1,0
-1.3102201372222302,1.052959803191063,0.4590474128045715,0.33537079481144966,0.13865911395734096,-1.1770710187605957,0,0,1
1.5458455569951652,1.7706552908776743,-0.9075015693062837,-0.33019694745646094,0.7437799354669359,0.19480662548252292,1,0,0
-1.468890453567641,1.0900254677969647,-0.9170392681516798,1.421627581720398,1.5217924202649862,-1.1770710187605957,1,0,0
0.5144885007499946,0.27460886284248837,1.2978176661837113,1.1202384154104008,-0.38001587590802605,-1.1770710187605957,0,0,0
-0.35819823914976506,0.4572476138371021,-1.641982558261174,-1.4604063211189506,0.7437799354669359,0.19480662548252292,1,0,1
0.27648302623187837,-1.3268631856855233,1.061407819392909,-0.3992652980691686,-0.034232549331114866,0.19480662548252292,0,1,0
1.704515873340576,1.3420327641915883,-0.11649798801351294,-1.372501147611868,0.657334103822708,-0.49113219663903646,1,0,1
0.9111642916135217,0.4149709034135905,-0.9931845031960719,-0.5185651764002092,1.003117430399619,-0.49113219663903646,1,0,1
-0.9928795045314085,1.3500454475455475,-0.3244510939869039,1.3274434672485238,-1.503811687282988,1.5666842697256418,0,1,0
1.0698346079589327,-1.3591940828549949,0.8932472438482608,-0.7571649330622904,0.57088827217848,-1.1770710187605957,1,0,0
-0.6755388718405868,-0.17356909384731609,0.5380070507869493,-0.3239180064916693,-0.8986908657733931,-0.49113219663903646,1,0,0
0.6731588170954055,-1.7005736166591623,1.0645349337684487,0.8439650129595699,0.657334103822708,1.5666842697256418,1,0,1
-0.5962037136678813,1.4994287609836945,-0.8859244801150596,-0.4557757667522931,-0.034232549331114866,-0.49113219663903646,0,0,0
-1.1515498208768193,0.40802284232344416,-1.0373549937505704,-1.2469223283160358,1.003117430399619,0.19480662548252292,2,0,1
-0.6755388718405868,0.8113745984316592,0.9230330082752766,-0.9643699849004135,-1.2444741923503044,-0.49113219663903646,2,0,1
0.03847755171376209,-1.6549349411920316,1.6131871509568916,1.2144225298822748,0.4844424405342521,-1.1770710187605957,1,1,0
1.3871752406497544,0.40566946679291066,0.7304027627420302,-0.3741495342100022,-0.7257992024849375,-0.49113219663903646,1,1,0
-0.12019276463164877,0.4035122058899217,-1.2366303573318387,1.4969748732978974,1.262454925332303,-1.1770710187605957,1,1,0
-0.5168685554951759,0.33075367907092923,0.7152362580206626,-1.0899488041962457,1.5217924202649862,0.19480662548252292,0,0,1
-0.35819823914976506,1.352174692073173,-1.4480232891183233,0.7246651346285294,1.7811299151976698,-1.1770710187605957,1,1,0
0.11781270988646751,-1.236790538891892,1.5338366236775713,0.9821017141849854,1.0895632620438471,-0.49113219663903646,2,0,0
0.27648302623187837,-1.2939439446334187,-0.19420678024567484,0.33537079481144966,0.9166715987553917,1.5666842697256418,1,0,0
0.19714786805917295,-0.12807050025700276,1.3417536231600444,-0.8450701065693729,-0.8986908657733931,0.19480662548252292,2,0,1
1.4665103988224597,0.8471515097708402,-0.4122448300801814,1.647669456452896,-0.5529075391964816,-0.49113219663903646,0,0,1
0.5144885007499946,1.0539123599534217,-0.31991677814237135,0.00258692367749436,-0.034232549331114866,0.19480662548252292,0,1,0
-0.5962037136678813,-0.9583638005294942,1.2197961625139955,-0.27996541973812805,1.003117430399619,0.19480662548252292,1,0,1
-1.7068959280857574,0.6706483449808316,0.744005710275628,1.5786011058401883,1.5217924202649862,-0.49113219663903646,1,0,1
0.19714786805917295,-0.6051053235712055,0.8675267281094466,-1.1778539777033281,-0.985136697417621,-0.49113219663903646,1,0,0
-1.2308849790495247,-0.6806374715511838,0.7968539432222491,1.3462802901428987,1.5217924202649862,1.5666842697256418,1,0,0
-1.0722146627041138,0.5425574768189396,-0.5375639386799355,-0.49344941254104274,0.7437799354669359,0.19480662548252292,1,1,0
0.11781270988646751,1.4127460956090456,-1.034931480109527,0.5300179647199895,0.3979966088900247,0.19480662548252292,1,0,1
-1.7068959280857574,0.08771162279262368,-1.5631010981381848,1.0260543009385266,-0.985136697417621,-0.49113219663903646,1,0,1
1.704515873340576,-0.03457985566902516,-0.7229236432900521,-1.5797061994499912,-1.503811687282988,-1.1770710187605957,0,0,0
-1.1515498208768193,-0.23772659342971605,1.6212394704739064,-1.5859851404147827,0.3115507772457968,-0.49113219663903646,0,0,1
0.11781270988646751,1.19769239831887,1.4028887092018458,0.730944075593321,0.57088827217848,0.19480662548252292,1,0,0
-0.9135443463587031,-1.7198488829092458,-0.7220636868367786,1.4404644046147728,-0.985136697417621,-0.49113219663903646,2,1,0
-0.4375333973224705,-0.25731003980879796,-1.4561537864947265,0.14700256586770136,0.22510494560156888,1.5666842697256418,1,0,0
-1.1515498208768193,-0.9492304621609954,1.2165908702790673,0.3856023225297825,1.262454925332303,-1.1770710187605957,1,0,1
0.9904994497862272,1.2771468388497376,0.11756652299563469,-0.06648142693521335,1.176009093688075,-0.49113219663903646,1,1,0
0.9904994497862272,0.10637052878471032,-1.2299852392838166,1.1516331202343588,1.5217924202649862,1.5666842697256418,0,0,0
0.8318291334408163,1.3568814431342398,-0.040743642266063355,1.1202384154104008,-0.38001587590802605,0.19480662548252292,1,0,0
-1.3895552953949355,-0.17754741914893216,-0.1892033972448113,0.5174600827904063,-0.5529075391964816,-0.49113219663903646,1,1,0
1.5458455569951652,1.6328987732153772,0.5521572433362665,-1.3159906789287437,0.9166715987553917,0.19480662548252292,0,1,0
1.3078400824770489,0.68787841582938,1.044130512468052,0.8439650129595699,-0.20712421261957023,1.5666842697256418,1,0,0
1.4665103988224597,1.2323486546435114,0.8238253047112791,1.340001349178107,-1.3309200239945322,0.19480662548252292,0,0,1
0.4351533425772892,-0.48149707546747245,0.4505260261312258,-1.435290557259784,-0.7257992024849375,1.5666842697256418,2,0,0
-1.2308849790495247,0.20706138184110573,-0.22227263176614379,-1.1025066861258288,-0.20712421261957023,1.5666842697256418,2,1,0
-1.0722146627041138,-1.6170007689498613,0.09340956444459039,-0.3867074161395854,-0.6393533708407095,1.5666842697256418,1,0,0
-1.1515498208768193,-0.3818988610502533,0.6168103330505501,1.0072174780441518,-0.5529075391964816,-0.49113219663903646,1,1,0
-0.8342091881859977,-1.339050308968643,1.6984791955497374,-0.7446070511327071,-0.6393533708407095,0.19480662548252292,1,1,0
0.9111642916135217,-0.7551330136427128,-0.3744067461361509,1.3274434672485238,-1.503811687282988,0.19480662548252292,1,0,1
0.8318291334408163,0.4223672265095528,-1.139611633830719,-0.22345495105500357,0.4844424405342521,-1.1770710187605957,1,1,0
0.03847755171376209,-1.1037687886660252,0.2997991132302115,-1.711563959710615,0.3979966088900247,-1.1770710187605957,1,1,0
0.11781270988646751,-0.7079534375305899,-1.161814145897051,0.5237390237551979,0.57088827217848,-1.1770710187605957,2,0,1
1.149169766131638,1.1264747721448698,-1.0804309942736299,1.1390752383047755,-0.985136697417621,-1.1770710187605957,2,1,0
0.9904994497862272,-1.6772920087320993,0.6359639086007308,-0.18578130526625392,-0.6393533708407095,0.19480662548252292,1,0,1
1.704515873340576,-0.3919567398057474,0.24186931942333834,0.9067544226074861,0.4844424405342521,1.5666842697256418,1,0,1
1.3871752406497544,1.753032990774037,0.3365427071428032,-1.648774550062699,0.3979966088900247,1.5666842697256418,1,1,0
-0.04085760645894334,1.5746527288346743,0.1447724180628302,-0.9769278668299967,0.05221328231311305,-0.49113219663903646,1,1,0
0.3558181844045838,-1.1838956222056163,-0.45446087414996755,-0.003692017287297249,-0.46646170755225397,1.5666842697256418,0,0,0
0.9904994497862272,1.1168091226444645,0.9537569070149543,1.1014015925160259,1.5217924202649862,0.19480662548252292,0,0,1
-1.7068959280857574,1.0826851774517297,-0.1344007178134778,0.7058283117341546,-0.46646170755225397,0.19480662548252292,0,0,0
0.9904994497862272,-0.2336642190020095,-1.4720238919505906,0.10304997911416011,-0.12067838097534231,0.19480662548252292,0,1,0
1.149169766131638,-0.6747260163494867,-0.882328298583189,1.0574490057624848,0.657334103822708,-0.49113219663903646,1,0,0
-0.6755388718405868,-0.6228396891762968,0.8717483325164253,-0.4243810619283351,0.22510494560156888,-1.1770710187605957,0,0,1
-1.5482256117403463,1.6307134959370246,0.951802460530242,0.15328150683249298,-0.46646170755225397,1.5666842697256418,1,0,0
-1.7068959280857574,0.05213082608098702,-1.0666716910212553,-0.3427548293860441,-0.20712421261957023,0.19480662548252292,1,0,1
-1.3895552953949355,0.18857057410120004,-1.1722118011957205,-1.7241218416401982,1.0895632620438471,0.19480662548252292,1,1,0
0.27648302623187837,-1.3957554527043536,0.1810469448190909,1.5095327552274806,-0.7257992024849375,-1.1770710187605957,1,1,0
-0.6755388718405868,-0.14706560275345132,-0.21038959713909286,-1.1590171548089534,-1.1580283607060766,0.19480662548252292,1,0,1
1.3078400824770489,0.3795301885787713,1.8343523151669379,1.5220906371570637,-0.5529075391964816,1.5666842697256418,1,1,0
0.3558181844045838,1.0058642762050305,-0.012286901448651954,0.9444280683962357,1.262454925332303,-0.49113219663903646,2,1,0
-1.0722146627041138,-0.11117662591281621,-1.5269829271007012,1.3525592311076904,-1.3309200239945322,0.19480662548252292,1,1,0
-0.5962037136678813,1.5880165398830606,-0.6785967970167766,-0.2674075378085448,1.7811299151976698,1.5666842697256418,1,1,0
-0.5962037136678813,-0.6244646389473795,1.7552363214657831,-0.7320491692031239,0.22510494560156888,0.19480662548252292,1,0,1
0.27648302623187837,1.148747790558847,-1.369454540432888,0.33537079481144966,1.694684083553442,-1.1770710187605957,0,0,0
1.5458455569951652,1.0206849387723185,-0.6273902991173138,0.34792867674103284,1.608238251909214,0.19480662548252292,1,0,0
-0.7548740300132922,-1.3528903983982088,-0.2536219533809294,-1.4290116162949926,-0.12067838097534231,0.19480662548252292,2,1,0
0.7524939752681109,-0.5820478466470503,-0.5322478442415179,1.5409274600514387,-0.985136697417621,-0.49113219663903646,0,0,0
1.3078400824770489,-1.018767105813186,-1.4094034265804078,1.3462802901428987,-1.0715825290618486,-1.1770710187605957,1,0,0
0.7524939752681109,0.062132672085754174,-1.6470641191214261,-0.0350867221112553,-0.8122450341291652,-1.1770710187605957,0,1,0
-1.468890453567641,-0.33130128714378415,-0.7628725294375719,-0.16066554140708747,0.7437799354669359,-0.49113219663903646,1,1,0
0.5938236589227001,1.0762694274934896,0.7356406793210593,-1.1778539777033281,-0.7257992024849375,0.19480662548252292,1,0,0
1.149169766131638,1.319703713026884,-0.6600686443417038,1.0574490057624848,-0.46646170755225397,1.5666842697256418,0,0,1
0.03847755171376209,0.336076790389993,-0.6442767167452282,0.34164973577624125,-0.12067838097534231,-1.1770710187605957,1,1,0
1.3078400824770489,-1.4830824947123629,-1.3614803987752617,-0.8701858704285393,1.5217924202649862,-1.1770710187605957,1,0,1
-0.5962037136678813,-1.497286797021654,0.5134592029389625,0.49862325989603146,-0.985136697417621,0.19480662548252292,1,0,0
1.6251807151678705,-1.480589037305012,-0.9873993416013234,-0.022528840181672078,-1.6767033505714435,0.19480662548252292,1,1,0
0.5144885007499946,-0.10512508883430163,0.2596938713639147,-1.6236587862035323,-1.503811687282988,-1.1770710187605957,2,0,1
1.0698346079589327,1.6715893875923615,0.7415821966345847,0.20979197551561746,1.4353465886207588,0.19480662548252292,1,1,0
-0.7548740300132922,-0.7044794069855167,-1.2898694795754022,-0.7760017559566652,0.57088827217848,1.5666842697256418,0,0,0
0.7524939752681109,-1.53334387211447,-0.3260928290340623,0.7058283117341546,-0.7257992024849375,-1.1770710187605957,1,0,1
-1.2308849790495247,1.4012873980853768,-1.5196342083181829,-0.1104340136887546,-1.0715825290618486,1.5666842697256418,0,0,0
-0.04085760645894334,-0.5491005892195822,1.0520264762662899,-0.9580910439356218,-0.6393533708407095,1.5666842697256418,1,0,0
0.4351533425772892,0.2519716315487857,-0.810326490086387,0.47978643700165663,-1.2444741923503044,0.19480662548252292,1,1,0
-1.6275607699130519,0.4906431332703863,1.3022738041688555,-0.028807781146463686,1.608238251909214,1.5666842697256418,0,0,1
1.5458455569951652,1.5235228437962987,1.7100495187392342,-0.20461812816062874,1.003117430399619,0.19480662548252292,1,0,0
-1.3102201372222302,1.3935828948604163,-0.19209597804218553,1.0825647696216512,-0.12067838097534231,-0.49113219663903646,1,0,0
0.4351533425772892,1.3756804310031439,-0.65248539198102,-0.19206024623104553,1.3489007569765308,0.19480662548252292,1,0,1
0.4351533425772892,0.16845481659021178,-0.9221990068713204,1.5220906371570637,-0.8122450341291652,1.5666842697256418,0,0,0
1.704515873340576,0.26116100266801157,-0.9289223027787308,-0.857627988498956,0.8302257671111638,-0.49113219663903646,1,0,0
1.704515873340576,-0.4412095276947689,0.7354843236022822,0.5300179647199895,1.262454925332303,0.19480662548252292,2,0,1
-0.1995279228043542,-1.164284159451171,-0.6249667854762705,-1.6927271368162402,-0.46646170755225397,1.5666842697256418,1,0,1
0.5938236589227001,0.7391203663692095,0.7636283529821397,1.2583751166358161,0.9166715987553917,-1.1770710187605957,1,0,1
-0.9135443463587031,-0.4279017493971095,-1.2032484113729522,0.46722855507207345,-0.6393533708407095,-1.1770710187605957,0,0,1
0.4351533425772892,1.6668266037805677,-1.145005906128525,1.3651171130372735,-0.6393533708407095,0.19480662548252292,0,1,0
0.19714786805917295,-0.6826266342019918,-0.7960199418182928,0.9381491274314441,-1.3309200239945322,0.19480662548252292,0,0,1
1.3078400824770489,0.9177247593114802,0.7635501751227511,-1.4980799669077003,-0.12067838097534231,-1.1770710187605957,2,1,0
0.8318291334408163,-1.5901050486009076,0.7530743419646931,-0.5687967041185421,0.8302257671111638,1.5666842697256418,1,1,0
-1.7068959280857574,-1.1883502258884118,-0.2370482471905689,-1.1590171548089534,1.608238251909214,1.5666842697256418,1,1,0
0.3558181844045838,-1.4321487243015316,-0.48674833007741514,-1.2029697415624947,0.3979966088900247,1.5666842697256418,1,0,0
-0.7548740300132922,-1.2683649939265491,-1.5935904632996971,-1.4666852620837423,1.3489007569765308,0.19480662548252292,0,1,0
1.4665103988224597,1.187298323059014,0.5049378162656168,-0.8827437523581225,1.176009093688075,-0.49113219663903646,0,1,0
-1.5482256117403463,-0.9474374141377317,-1.1212398368744232,0.9004754816426944,-1.0715825290618486,-0.49113219663903646,1,0,0
1.3078400824770489,1.516826930084424,-0.20921692924826546,-1.278317033139994,-0.034232549331114866,-0.49113219663903646,1,0,0
-1.3102201372222302,0.25121518941397136,1.4694180675414532,1.697900984171229,-1.2444741923503044,-0.49113219663903646,1,0,0
-1.1515498208768193,-0.4300590103000985,0.6217355381920251,1.471859109438731,0.657334103822708,-0.49113219663903646,0,0,1
0.3558181844045838,-1.16820645200206,1.0722745418479094,-0.7634438740270819,1.608238251909214,0.19480662548252292,1,0,0
-1.0722146627041138,-0.32704279808853315,-0.3819118206374462,-0.14182871851271264,-1.2444741923503044,0.19480662548252292,1,0,0
1.149169766131638,1.1496162981951155,0.08582631208390659,-0.6692597595552078,0.8302257671111638,-0.49113219663903646,1,1,0
0.8318291334408163,-0.24262945911832742,-0.5941647088772043,-0.6755387005199994,0.4844424405342521,0.19480662548252292,0,0,0
1.5458455569951652,-1.0252949212728801,-0.06341522148872629,0.2788603261283252,0.3115507772457968,0.19480662548252292,0,0,1
1.704515873340576,0.9866730590810375,1.7031698671130469,1.1202384154104008,-0.2935700442637981,-0.49113219663903646,0,0,0
0.11781270988646751,-1.1191777951159465,0.35006747681701245,-0.7697228149918736,-0.46646170755225397,1.5666842697256418,1,0,1
-0.5962037136678813,0.39051260772126073,0.1941026473369692,0.4483917321776986,-1.503811687282988,0.19480662548252292,1,0,0
0.7524939752681109,0.03669380325570214,1.6265555649123238,1.0888437105864428,-0.8986908657733931,1.5666842697256418,0,0,0
0.7524939752681109,1.6775848919201493,-0.19600487101161018,-0.6567018776256246,-1.590257518927216,0.19480662548252292,2,0,0
0.11781270988646751,-1.1404702403922016,0.006866674101528797,-1.680169254886657,0.3115507772457968,0.19480662548252292,1,0,0
1.4665103988224597,0.3924177212459783,0.4084663377802166,-0.07903930886479656,-1.3309200239945322,-0.49113219663903646,1,0,1
-0.8342091881859977,-1.674098141940661,0.1534501604549529,1.0072174780441518,1.3489007569765308,0.19480662548252292,1,0,1
1.3078400824770489,-0.5481200160818598,-0.6001062261907297,-0.19206024623104553,0.13865911395734096,-1.1770710187605957,1,1,0
-1.6275607699130519,0.8646057116222966,1.3406591331286055,1.6853431022416456,0.7437799354669359,-1.1770710187605957,0,0,1
-1.5482256117403463,-1.6538423025528552,0.8984851604272899,1.39023287689644,-0.2935700442637981,-0.49113219663903646,1,0,0
1.149169766131638,-1.0386026995705395,-1.1189726789521568,-0.9329752800764554,0.22510494560156888,1.5666842697256418,1,1,0
-0.4375333973224705,-0.7786947853234109,0.6476905875090048,0.3102550309522832,1.608238251909214,1.5666842697256418,1,1,0
-1.6275607699130519,-0.09658009434843613,-1.4552156521820647,0.7937334852412371,-1.41736585563876,1.5666842697256418,1,1,0
-1.6275607699130519,0.8961801666569538,-1.1534491149424821,0.5111811418256147,-0.8122450341291652,-1.1770710187605957,1,0,0
0.4351533425772892,-1.665132901824343,0.9442192081695582,-1.6362166681331156,1.003117430399619,1.5666842697256418,1,0,1
0.03847755171376209,-1.6472584543424342,0.049629963187034394,-0.022528840181672078,-1.3309200239945322,1.5666842697256418,1,0,0
1.149169766131638,-0.051473730013211705,-0.8413631002636187,-1.0146015126187464,-1.41736585563876,-0.49113219663903646,0,1,0
0.7524939752681109,-0.9402652220446774,-1.0887178473688102,-1.1715750367385365,-0.46646170755225397,1.5666842697256418,1,0,0
0.8318291334408163,0.6984686057167806,-1.1300739349853228,-1.228085505421661,-1.3309200239945322,-1.1770710187605957,1,0,0
-1.7068959280857574,-0.5338036482711147,0.017107973681421362,0.29141820805790836,0.3115507772457968,-1.1770710187605957,2,0,1
-0.27886308097705964,0.8092173375286701,-0.009941565666997167,-1.0271593945483295,-0.8986908657733931,-1.1770710187605957,0,0,1
-1.6275607699130519,0.31752994989936034,1.5386054731002694,-1.3787800885766597,1.4353465886207588,-0.49113219663903646,0,1,0
1.704515873340576,0.8991499024454841,0.10021103821138927,-0.7760017559566652,1.003117430399619,-0.49113219663903646,1,0,0
0.27648302623187837,0.7730481969344001,-1.4760109627794038,0.7937334852412371,0.7437799354669359,0.19480662548252292,1,0,0
0.7524939752681109,-1.2065048371239555,1.3154076845461222,-0.07276036790000495,0.4844424405342521,1.5666842697256418,1,0,1
-1.3102201372222302,-0.7838217820149301,-0.597604534690298,0.2349077393747839,1.3489007569765308,-0.49113219663903646,1,0,0
0.7524939752681109,0.07182633796152291,-1.1096695136849262,-1.485522084978117,-0.8986908657733931,-1.1770710187605957,1,0,0
-1.468890453567641,-0.6515284575485141,0.6233772732391835,-1.083669863231454,1.3489007569765308,-1.1770710187605957,2,0,0
-0.9135443463587031,-0.370131983397586,-0.09820436891660561,-0.5311230583297925,1.0895632620438471,-0.49113219663903646,1,0,1
-0.4375333973224705,-0.914686271337808,-0.7531784748733987,0.7748966623468623,0.9166715987553917,-0.49113219663903646,1,1,0
1.2285049243043435,-1.537210131914632,-0.5037911034241066,0.00258692367749436,0.22510494560156888,-0.49113219663903646,1,1,0
0.11781270988646751,1.6321703474559264,-0.15316340406671608,0.47978643700165663,-0.8122450341291652,0.19480662548252292,1,0,0
-1.3895552953949355,-0.6587566823922955,1.2935178839173442,-0.13554977754792105,-0.20712421261957023,-1.1770710187605957,0,1,0
0.9111642916135217,-0.974305118111322,-1.1441459496752515,-1.1213435090202037,1.0895632620438471,0.19480662548252292,1,0,1
-1.3102201372222302,-1.4016108751553238,-0.7856222865196233,0.027702687536660796,-1.590257518927216,0.19480662548252292,0,0,1
-0.04085760645894334,-0.6429274303119217,-1.6344774837598788,0.7874545442764455,1.003117430399619,1.5666842697256418,2,1,0
-0.9135443463587031,-1.0083450141779664,-1.632601215134555,-1.0585540993722875,-0.8122450341291652,-1.1770710187605957,1,1,0
-0.5168685554951759,1.6277717765238577,-0.5650825451846849,-0.49344941254104274,-1.1580283607060766,-1.1770710187605957,1,0,0
0.8318291334408163,0.10202799060336883,-1.5062657943627504,0.1595604477972846,-1.2444741923503044,-0.49113219663903646,2,1,0
